Price,Close,High,Low,Open,Volume
Ticker,ASII.JK,ASII.JK,ASII.JK,ASII.JK,ASII.JK
Date,,,,,
2023-01-26,4480.38525390625,4518.354620464777,4442.415887347722,4499.369937185514,40168400
2023-01-27,4461.400390625,4518.3544381648935,4461.400390625,4499.369755651596,31869800
2023-01-30,4461.400390625,4480.385073138298,4385.461660571808,4461.400390625,34817500
2023-01-31,4556.3232421875,4575.307922363281,4480.384521484375,4499.369201660156,89064100
2023-02-01,4556.3232421875,4556.3232421875,4499.369201660156,4556.3232421875,35355300
2023-02-02,4499.36962890625,4537.338992863265,4461.400264949235,4518.354310884757,30039900
2023-02-03,4461.400390625,4537.339120678192,4461.400390625,4537.339120678192,24629700
2023-02-06,4442.41552734375,4480.38489082532,4423.430845602965,4461.400209084535,31033700
2023-02-07,4461.400390625,4499.369755651596,4423.431025598405,4423.431025598405,29536700
2023-02-08,4404.4462890625,4480.385018184267,4385.461606782059,4461.400335903826,27235100
2023-02-09,4309.5224609375,4442.415224050111,4309.5224609375,4423.430543605452,48263600
2023-02-10,4328.5078125,4328.5078125,4214.5997121710525,4252.569078947368,71158200
2023-02-13,4347.4921875,4366.476869541485,4309.522823417031,4328.507505458515,22154800
2023-02-14,4347.4921875,4404.446233624454,4328.507505458515,4366.476869541485,31292000
2023-02-15,4309.5224609375,4347.491821826818,4233.583739158866,4347.491821826818,38862100
2023-02-16,4328.5078125,4328.5078125,4271.553762335526,4328.5078125,19014100
2023-02-17,4309.5224609375,4347.491821826818,4271.553100048183,4328.507141382159,31273200
2023-02-20,4252.56884765625,4328.507577078683,4233.584165300642,4309.522894723075,29576500
2023-02-21,4233.583984375,4290.538029007847,4214.5993028307175,4252.5686659192825,26985200
2023-02-22,4271.5537109375,4290.5383940972215,4214.599661458333,4214.599661458333,24822300
2023-02-23,4290.5380859375,4328.507449529867,4233.584040548949,4290.5380859375,33406700
2023-02-24,4366.47705078125,4404.446416440217,4290.538319463315,4309.523002292799,30869400
2023-02-27,4404.4462890625,4404.4462890625,4328.507559940733,4347.492242221175,28650400
2023-02-28,4632.26318359375,4765.1559798443905,4632.26318359375,4708.201924308401,154669700
2023-03-01,4670.23193359375,4689.2166162506355,4594.29320296621,4632.26256827998,49851200
2023-03-02,4670.23193359375,4689.2166162506355,4613.277885623094,4670.23193359375,26943600
2023-03-03,4594.29296875,4670.231695506199,4575.3082870609505,4670.231695506199,32818500
2023-03-06,4613.27734375,4651.24670460391,4594.292663323045,4632.262024176955,22141000
2023-03-07,4518.3544921875,4613.277905888917,4480.385126706932,4594.293223148634,41630000
2023-03-08,4499.36962890625,4537.338992863265,4461.400264949235,4480.384946927743,40374900
2023-03-09,4575.30859375,4594.293276711618,4518.354544865145,4537.339227826764,23104400
2023-03-10,4537.33935546875,4556.324038964435,4480.385304981694,4537.33935546875,33330500
2023-03-13,4499.36962890625,4537.338992863265,4442.415582970728,4480.384946927743,28402600
2023-03-14,4385.4619140625,4499.370015726461,4366.477230451839,4480.3853321158,56988600
2023-03-15,4385.4619140625,4461.40064850514,4385.4619140625,4442.415964894481,40170800
2023-03-16,4442.41552734375,4461.400209084535,4309.522755158253,4385.4614821213945,33947700
2023-03-17,4442.41552734375,4499.3695725661055,4442.41552734375,4461.400209084535,74811900
2023-03-20,4461.400390625,4480.385073138298,4404.4463430851065,4442.415708111703,22146000
2023-03-21,4461.400390625,4537.339120678192,4442.415708111703,4442.415708111703,40671600
2023-03-24,4518.3544921875,4556.323857668067,4480.385126706932,4499.369809447216,60721800
2023-03-27,4461.400390625,4537.339120678192,4461.400390625,4518.3544381648935,32493100
2023-03-28,4442.41552734375,4499.3695725661055,4442.41552734375,4480.38489082532,42944400
2023-03-29,4518.3544921875,4594.293223148634,4442.415761226365,4442.415761226365,81945000
2023-03-30,4480.38525390625,4537.339303744041,4480.38525390625,4537.339303744041,40174400
2023-03-31,4556.3232421875,4575.307922363281,4499.369201660156,4518.3538818359375,40364100
2023-04-03,4556.3232421875,4632.261962890625,4537.338562011719,4594.2926025390625,44636200
2023-04-04,4575.30859375,4594.293276711618,4518.354544865145,4575.30859375,35612700
2023-04-05,4556.3232421875,4594.2926025390625,4537.338562011719,4575.307922363281,27556300
2023-04-06,4499.36962890625,4556.323674841772,4499.36962890625,4556.323674841772,32964500
2023-04-10,4537.33935546875,4537.33935546875,4461.400621486009,4518.354671973065,40039500
2023-04-11,4613.27734375,4632.262024176955,4499.369261188272,4518.353941615226,37545800
2023-04-12,4746.17041015625,4784.1397734375005,4651.247001953126,4670.23168359375,126817700
2023-04-13,4746.17041015625,4765.155091796875,4689.216365234375,4727.185728515625,35138600
2023-04-14,4708.201171875,4784.139900453629,4708.201171875,4765.155218308972,45556300
2023-04-17,4727.18603515625,4765.155400900477,4708.201352284136,4708.201352284136,33965200
2023-04-18,4879.06396484375,4917.0333342199665,4765.155856715102,4765.155856715102,101792500
2023-04-26,5087.89453125,5087.89453125,4936.017082555971,5030.940487989739,182919200
2023-04-27,5087.89453125,5106.879212336754,5030.940487989739,5068.909850163246,45762900
2023-04-28,5125.8642578125,5125.8642578125,5068.910210503473,5087.894892939815,64976400
2023-05-02,5068.91064453125,5144.849380778909,5011.956592345506,5144.849380778909,62972600
2023-05-03,5030.94091796875,5106.879648806013,4973.986869840802,5087.894966096697,106341300
2023-05-04,5011.95654296875,5030.941226843632,4973.9871752189865,5011.95654296875,132167800
2023-05-05,5096.4833984375,5096.4833984375,5096.4833984375,5096.4833984375,82270600
2023-05-08,5075.765625,5117.200446428571,5013.613392857143,5096.4830357142855,95087500
2023-05-09,5241.5048828125,5241.5048828125,5034.33077677248,5075.765597980484,96938100
2023-05-10,5241.5048828125,5324.374525228508,5220.787472208498,5262.222293416502,52404700
2023-05-11,5179.3525390625,5262.2221796875,5117.2003085937495,5262.2221796875,39596900
2023-05-12,5158.63525390625,5200.070075222766,5117.200432589734,5158.63525390625,67576500
2023-05-15,5262.22265625,5262.22265625,5117.2007720226375,5200.070420152559,42039400
2023-05-16,5200.0703125,5303.657370517929,5179.352900896415,5262.222547310757,19445400
2023-05-17,5241.5048828125,5262.222293416502,5200.070061604496,5262.222293416502,29480000
2023-05-19,5365.8095703125,5427.961804717664,5262.222512970559,5303.657335907335,75548600
2023-05-22,5469.39697265625,5510.831798206676,5324.375083229758,5407.24473433061,63793800
2023-05-23,5469.39697265625,5510.831798206676,5427.9621471058235,5469.39697265625,49261900
2023-05-24,5531.54931640625,5531.54931640625,5386.527424215824,5448.679663726007,54136600
2023-05-25,5469.39697265625,5552.266623757102,5407.24473433061,5552.266623757102,43564900
2023-05-26,5469.39697265625,5469.39697265625,5407.24473433061,5469.39697265625,25356200
2023-05-29,5469.39697265625,5490.114385431463,5365.809908780185,5490.114385431463,27939400
2023-05-30,5386.52734375,5469.396995192307,5386.52734375,5448.679582331731,23340800
2023-05-31,5345.091796875,5469.396257267442,5345.091796875,5386.526617005814,154796300
2023-06-05,5655.853515625,5800.875400641026,5386.527157738095,5407.244569883243,200252000
2023-06-06,5635.1357421875,5738.722796271829,5593.700920553768,5635.1357421875,65282100
2023-06-07,5635.1357421875,5676.570563821231,5531.548688103171,5635.1357421875,81991400
2023-06-08,5614.41845703125,5614.41845703125,5552.266223189576,5572.983634470133,32704900
2023-06-09,5635.1357421875,5635.1357421875,5552.266098920037,5593.700920553768,24893400
2023-06-12,5614.41845703125,5635.135868311808,5531.548811909018,5635.135868311808,37558000
2023-06-13,5593.701171875,5655.853407118056,5593.701171875,5614.418583622685,23911800
2023-06-14,5718.005859375,5718.005859375,5593.701384171196,5593.701384171196,34146100
2023-06-15,5697.28759765625,5718.005007102272,5655.852778764204,5718.005007102272,16414000
2023-06-16,5676.57080078125,5697.288212462934,5614.4185657362,5676.57080078125,63892800
2023-06-19,5697.28759765625,5697.28759765625,5614.417959872159,5635.135369318182,12514200
2023-06-20,5635.1357421875,5676.570563821231,5614.418331370634,5655.853153004366,24394300
2023-06-21,5738.72265625,5780.157476872744,5593.700784070397,5614.418194381769,37629300
2023-06-22,5614.41845703125,5718.005513434041,5614.41845703125,5697.288102153482,51199300
2023-06-23,5614.41845703125,5655.853279592367,5552.266223189576,5614.41845703125,32156800
2023-06-26,5635.1357421875,5718.005385454963,5614.418331370634,5635.1357421875,31726400
2023-06-27,5614.41845703125,5676.570690872924,5614.41845703125,5635.135868311808,36422700
2023-07-03,5655.853515625,5655.853515625,5593.70127918956,5614.418691334708,37348600
2023-07-04,5614.41845703125,5655.853279592367,5552.266223189576,5655.853279592367,20047800
2023-07-05,5614.41845703125,5614.41845703125,5552.266223189576,5614.41845703125,34751800
2023-07-06,5635.1357421875,5635.1357421875,5593.700920553768,5614.418331370634,35473800
2023-07-07,5655.853515625,5655.853515625,5593.70127918956,5614.418691334708,28755500
2023-07-10,5614.41845703125,5655.853279592367,5614.41845703125,5655.853279592367,15301300
2023-07-11,5635.1357421875,5635.1357421875,5593.700920553768,5614.418331370634,32949200
2023-07-12,5614.41845703125,5655.853279592367,5593.701045750692,5614.41845703125,29210200
2023-07-13,5635.1357421875,5655.853153004366,5593.700920553768,5614.418331370634,31298400
2023-07-14,5593.701171875,5655.853407118056,5552.26634837963,5614.418583622685,56060600
2023-07-17,5531.54931640625,5614.418969086493,5531.54931640625,5593.701555916433,41698600
2023-07-18,5448.6787109375,5552.265758673954,5365.809072748337,5531.548349126663,68904700
2023-07-20,5407.244140625,5448.678961625958,5345.091909123564,5448.678961625958,64069100
2023-07-21,5345.091796875,5407.244027071221,5282.93956667878,5386.526617005814,64037700
2023-07-24,5427.96142578125,5469.396245825382,5303.6569656488555,5303.6569656488555,40830500
2023-07-25,5386.52734375,5490.114408052885,5386.52734375,5469.396995192307,23958900
2023-07-26,5469.39697265625,5490.114385431463,5386.527321555398,5448.679559881037,38599800
2023-07-27,5407.244140625,5469.396372126437,5386.526730124521,5469.396372126437,27816700
2023-07-28,5490.11376953125,5490.11376953125,5365.809306824883,5386.526717275944,28288300
2023-07-31,5676.57080078125,5759.440447507984,5572.983742372833,5593.701154054516,87828900
2023-08-01,5697.28759765625,5718.005007102272,5635.135369318182,5697.28759765625,29425300
2023-08-02,5676.57080078125,5676.57080078125,5614.4185657362,5655.853389099567,29463700
2023-08-03,5655.853515625,5718.00575206044,5614.418691334708,5635.136103479854,29272000
2023-08-04,5635.1357421875,5676.570563821231,5593.700920553768,5655.853153004366,16646300
2023-08-07,5697.28759765625,5718.005007102272,5593.700550426136,5655.852778764204,32608000
2023-08-08,5676.57080078125,5718.005624144617,5655.853389099567,5676.57080078125,16515100
2023-08-09,5697.28759765625,5697.28759765625,5655.852778764204,5676.570188210228,13781700
2023-08-10,5593.701171875,5697.288230613426,5593.701171875,5676.570818865741,32076700
2023-08-11,5593.701171875,5614.418583622685,5510.831524884259,5593.701171875,42320900
2023-08-14,5635.1357421875,5635.1357421875,5552.266098920037,5552.266098920037,27616200
2023-08-15,5572.9833984375,5614.4182192437265,5531.548577631273,5572.9833984375,32385400
2023-08-16,5593.701171875,5593.701171875,5510.831524884259,5531.548936631944,24913200
2023-08-18,5407.244140625,5552.266014128352,5386.526730124521,5531.5486036278735,69001300
2023-08-21,5365.8095703125,5427.961804717664,5324.374747375724,5407.244393249276,34702500
2023-08-22,5427.96142578125,5469.396245825382,5345.091785692987,5345.091785692987,37704700
2023-08-23,5427.96142578125,5469.396245825382,5407.244015759185,5427.96142578125,27624900
2023-08-24,5365.8095703125,5469.39662765444,5365.8095703125,5427.961804717664,33278500
2023-08-25,5345.091796875,5386.526617005814,5303.656976744186,5365.809206940407,35673300
2023-08-28,5324.375,5386.527237354086,5303.657587548639,5386.527237354086,14871100
2023-08-29,5303.6572265625,5345.0920486450195,5282.93981552124,5345.0920486450195,29937800
2023-08-30,5345.091796875,5407.244027071221,5303.656976744186,5345.091796875,41993300
2023-08-31,5345.091796875,5365.809206940407,5303.656976744186,5345.091796875,44502000
2023-09-01,5427.96142578125,5448.678835803316,5365.809195715053,5365.809195715053,26069500
2023-09-04,5469.39697265625,5469.39697265625,5407.24473433061,5448.679559881037,17384000
2023-09-05,5469.39697265625,5510.831798206676,5427.9621471058235,5469.39697265625,23070700
2023-09-06,5407.244140625,5490.113782626916,5407.244140625,5448.678961625958,18421300
2023-09-07,5303.6572265625,5386.526870727539,5262.2224044799805,5365.809459686279,49921600
2023-09-08,5303.6572265625,5345.0920486450195,5262.2224044799805,5345.0920486450195,32416900
2023-09-11,5282.939453125,5324.374272365197,5220.787224264706,5303.656862745098,33422100
2023-09-12,5220.78759765625,5282.939830961682,5220.78759765625,5282.939830961682,30225600
2023-09-13,5220.78759765625,5241.50500875806,5158.635364350818,5241.50500875806,40040900
2023-09-14,5241.5048828125,5282.939704020504,5179.352651000494,5241.5048828125,40259300
2023-09-15,5220.78759765625,5241.50500875806,5137.917953249008,5179.3527754526285,132198700
2023-09-18,5220.78759765625,5241.50500875806,5179.3527754526285,5200.07018655444,35517300
2023-09-19,5262.22265625,5282.94006828248,5200.070420152559,5220.787832185039,31439200
2023-09-20,5220.78759765625,5303.657242063492,5220.78759765625,5262.222419859871,39764900
2023-09-21,5137.91796875,5241.505024571573,5137.91796875,5220.7876134072585,46231100
2023-09-22,5137.91796875,5200.070202242944,5117.200557585686,5137.91796875,30610900
2023-09-25,5179.3525390625,5200.06994921875,5137.91771875,5158.6351289062495,32700500
2023-09-26,5137.91796875,5220.7876134072585,5137.91796875,5158.635379914314,43217400
2023-09-27,5096.4833984375,5179.3530471925815,5075.76598624873,5137.918222815041,31688400
2023-09-29,5158.63525390625,5200.070075222766,5137.917843247992,5179.352664564508,20902300
2023-10-02,5200.0703125,5262.222547310757,5179.352900896415,5200.0703125,23884400
2023-10-03,5137.91796875,5200.070202242944,5137.91796875,5200.070202242944,25350100
2023-10-04,5034.33056640625,5137.917615097736,5013.613156667952,5117.200205359439,55496200
2023-10-05,4992.89599609375,5117.200460726789,4992.89599609375,5075.765639182443,55924900
2023-10-06,5034.33056640625,5096.482795621142,5013.613156667952,5013.613156667952,18104300
2023-10-09,5075.765625,5158.635267857143,5055.0482142857145,5096.4830357142855,43718300
2023-10-10,5013.61328125,5117.200332515496,5013.61328125,5117.200332515496,36797700
2023-10-11,5013.61328125,5075.765512009297,5013.61328125,5034.330691503099,45959600
2023-10-12,5011.92919921875,5075.104777360163,5011.92919921875,5054.046251313025,71954600
2023-10-13,5032.9873046875,5075.104353262291,5011.928780400104,5054.045828974895,32794800
2023-10-16,4927.6943359375,5032.986949953259,4906.635813134349,4990.869904346955,52414600
2023-10-17,4927.6943359375,4990.869904346955,4927.6943359375,4948.752858740652,40295600
2023-10-18,4906.6357421875,5054.045399678112,4906.6357421875,4927.694264686159,53751300
2023-10-19,4822.40185546875,4927.694472400382,4801.343332082423,4906.635949014056,60258300
2023-10-20,4801.34375,4843.460800438596,4759.226699561404,4780.285224780702,56606100
2023-10-23,4717.109375,4843.460518973214,4717.109375,4822.401994977678,57516800
2023-10-24,4885.57763671875,4927.694685311153,4717.109442349138,4717.109442349138,57283100
2023-10-25,4864.51953125,4990.8706879058445,4864.51953125,4906.636583468615,51542400
2023-10-26,4822.40185546875,4885.577425627729,4780.284808696098,4864.518902241402,18969800
2023-10-27,4822.40185546875,4864.518902241402,4822.40185546875,4843.460378855077,35328800
2023-10-30,4885.57763671875,4906.6361610149515,4780.285015237742,4843.460588126347,17820800
2023-10-31,4864.51953125,4969.812161796537,4864.51953125,4927.695109577922,46118000
2023-11-01,4885.57763671875,5054.045831088362,4885.57763671875,4969.811733903556,91836500
2023-11-02,4885.57763671875,4969.811733903556,4885.57763671875,4927.694685311153,46166200
2023-11-03,4969.8115234375,4990.8700468418965,4906.635953224311,4927.694476628708,43395900
2023-11-06,4990.8701171875,5011.928640888713,4969.811593486287,4990.8701171875,29757300
2023-11-07,4906.6357421875,5011.928354680795,4864.518697190183,4990.869832182136,30298200
2023-11-08,4822.40185546875,4906.635949014056,4780.284808696098,4885.577425627729,38367700
2023-11-09,4843.46044921875,4906.636020295517,4822.401925526495,4864.518972911005,20420100
2023-11-10,4864.51953125,4864.51953125,4822.402479031385,4822.402479031385,15229800
2023-11-13,4759.22607421875,4906.6357313848175,4759.22607421875,4906.6357313848175,24673700
2023-11-14,4780.28466796875,4822.401713501515,4759.226145202368,4780.28466796875,12066000
2023-11-15,4843.46044921875,4927.694543987772,4801.34340183424,4843.46044921875,34814300
2023-11-16,4906.6357421875,4906.6357421875,4822.401652192865,4843.460174691524,17422800
2023-11-17,4801.34375,4906.636376096491,4801.34375,4885.577850877193,27116700
2023-11-20,4885.57763671875,4927.694685311153,4801.343539533944,4822.402063830145,22940000
2023-11-21,4864.51953125,4927.695109577922,4843.461005140693,4885.578057359307,17153300
2023-11-22,4780.28466796875,4864.518759034278,4759.226145202368,4864.518759034278,36329500
2023-11-23,4801.34375,4822.402275219299,4780.285224780702,4780.285224780702,43425400
