Price,Close,High,Low,Open,Volume
2022-09-05,22286.068359375,22691.564508563046,21848.13251825191,21961.671440024562,5716300
2022-09-06,23032.181640625,23307.919026463467,22415.827484044894,22610.465638754402,7995200
2022-09-07,22756.443359375,22983.521197601123,22513.1456755613,22983.521197601123,4116900
2022-09-08,22318.5078125,23032.181027434595,22318.5078125,22724.003957349203,3541700
2022-09-09,22253.62890625,22383.38767538265,22091.430444834183,22318.508290816324,3468900
2022-09-12,22383.38671875,22594.244709578805,22237.408109714674,22269.847800611413,1740100
2022-09-13,22286.068359375,22545.58589485535,22269.84851340748,22383.38743518013,3262400
2022-09-14,22058.9921875,22172.53111787684,21896.793715533087,22058.9921875,5939200
2022-09-15,22642.90625,23486.338287965616,22594.24670934814,22707.785637535817,11835300
2022-09-16,22269.849609375,22642.906084987255,22010.332061122997,22642.906084987255,7910500
2022-09-19,22253.62890625,22659.125059789538,21994.111367984693,22091.430444834183,3879300
2022-09-20,22156.310546875,22675.345640213214,22058.991466874082,22432.047940210927,2326300
2022-09-21,22269.849609375,22350.94884320375,21685.93512580799,22058.991601420246,3047600
2022-09-22,22772.662109375,22772.662109374996,22010.32940343438,22188.7476963141,3573100
2022-09-23,22058.9921875,22707.786075367647,22058.9921875,22707.786075367647,5776500
2022-09-26,21604.8359375,21621.055784299926,20761.403903903905,21604.8359375,9864200
2022-09-27,21669.712890625,21831.911340405124,21458.854905910834,21604.833510712946,5896000
2022-09-28,21410.197265625,21880.572811612215,21410.197265625,21669.714808238637,8204400
2022-09-29,21491.294921875,21896.791052476416,21280.436933962264,21410.195695754715,7552700
2022-09-30,21296.658203125,21475.07651251904,21134.459740039507,21329.0978957421,8211900
2022-10-03,21410.197265625,21539.95603693182,21199.339262251422,21296.658340731534,7297000
2022-10-04,21929.232421875,22123.870579465605,21604.835492557322,21604.835492557322,7788100
2022-10-05,21991.068359375,22606.086900037793,21991.068359375,22024.312604816234,4997300
2022-10-06,21841.466796875,22340.130422374426,21808.222555175038,22190.531334724597,3049900
2022-10-07,21941.19921875,22057.554063091855,21741.73377130682,21907.95497750947,2082100
2022-10-10,21475.78125,21741.735197368424,21276.315789473683,21741.735197368424,4267400
2022-10-11,21409.2890625,21675.242963897515,21309.556349475934,21475.77753784938,4923700
2022-10-12,21509.0234375,21675.24463871716,20877.38287287481,21475.77919725657,9727800
2022-10-13,21409.2890625,21608.754488548137,21276.312111801242,21558.888132036103,2041200
2022-10-14,22439.861328125,22439.861328125,21509.02263599537,21509.02263599537,8183900
2022-10-17,21874.7109375,22340.130319148935,21642.001246675532,22340.130319148935,4607400
2022-10-18,21276.314453125,21841.466555786134,21276.314453125,21758.355952453614,6185400
2022-10-19,21143.337890625,21326.18122144015,20943.87243882665,21076.849406692218,4172400
2022-10-20,21159.958984375,21309.55806596131,21010.35990278869,21176.581104551256,6895200
2022-10-21,21276.314453125,21625.37898712158,21209.825970458984,21209.825970458984,5119100
2022-10-24,21525.646484375,21758.356176097972,21276.31467181467,21276.31467181467,4007100
2022-10-25,21276.314453125,21774.978073120117,21193.20384979248,21542.26838378906,5432900
2022-10-26,22074.177734375,22074.177734375,21625.380446100808,21691.86893325254,7372700
2022-10-27,21774.978515625,22423.241234792462,21774.978515625,22074.17669370229,5031000
2022-10-28,21442.537109375,21924.578641291184,21376.048622214148,21808.22378875969,3669600
2022-10-31,21475.78125,21774.979440789473,21342.80427631579,21459.159128289473,7956100
2022-11-01,20910.62890625,21741.73498360493,20877.384663155804,21542.26952503975,7861000
2022-11-02,20411.96484375,20844.139995164904,20162.63302562602,20744.40726791531,7935000
2022-11-03,20611.4296875,20611.4296875,20046.277583165323,20395.342118195567,3432700
2022-11-04,20794.2734375,20794.2734375,20212.49920063949,20611.430105915268,4065100
2022-11-07,20794.2734375,20794.2734375,20411.964653277377,20761.029195393683,3599400
2022-11-08,20727.783203125,20794.271681723636,20478.45140838011,20794.271681723636,4950900
2022-11-09,20611.4296875,20711.162411794357,20328.853635332664,20711.162411794357,5943300
2022-11-10,19547.615234375,20312.232837080144,19481.126747183247,20312.232837080144,9061400
2022-11-11,19281.66015625,19780.3237809806,19281.66015625,19614.10257273707,6478800
2022-11-14,19082.193359375,19414.635752395472,18949.216402166814,19281.658795187283,5804000
2022-11-15,19048.94921875,19132.059817435646,18699.884704270287,18699.884704270287,5751300
2022-11-16,19115.44140625,19148.685652173914,18816.243192934784,19082.19716032609,6942800
2022-11-17,19032.330078125,19082.196445141923,18716.5097536845,18949.21946643013,3085800
2022-11-18,19148.681640625,19314.902835422094,18832.861370510527,18949.216206868492,2946300
2022-11-21,19148.681640625,19464.501910739476,19065.571043226453,19348.14707438151,3245900
2022-11-22,19248.4140625,19414.635254749566,19148.681347150257,19148.681347150257,4743200
2022-11-23,19697.212890625,19913.300458201476,19314.904117220463,19314.904117220463,6978000
2022-11-24,19929.923828125,20013.034436248956,19763.702611877085,19763.702611877085,2407700
2022-11-25,19846.810546875,19946.543263190953,19614.100875471104,19913.29902441897,3091000
2022-11-28,19780.32421875,19963.167551864495,19730.45785517332,19796.946339942227,3434000
2022-11-29,20411.96484375,20495.075449791326,19780.324237835914,19780.324237835914,5461300
2022-11-30,20478.455078125,20777.65328543527,20245.745361328125,20411.96658761161,12416200
2022-12-01,20395.34375,20727.786190912797,20295.61101772616,20611.43133659332,5655100
2022-12-02,19431.259765625,20345.476435521814,19431.259765625,20345.476435521814,6103900
2022-12-05,18949.21875,19614.103618421053,18949.21875,19431.260279605263,5464300
2022-12-06,18683.265625,19032.330196285588,18550.288645462635,18949.219584074734,7208000
2022-12-07,18650.017578125,19048.948435411097,18300.953077999668,18699.88393528576,10339900
2022-12-08,18151.357421875,18633.398965129923,17968.514077881755,18550.288354223903,9505400
2022-12-09,17370.1171875,18068.246299342107,17370.1171875,17968.513569078947,16636200
2022-12-12,17868.779296875,17902.023537427325,17303.627207485464,17370.11568859012,7702300
2022-12-13,17835.53515625,18035.0006006815,17685.93607292637,17852.15727661929,4898200
2022-12-14,17852.158203125,18184.6006277642,17835.536081893042,17835.536081893042,5423900
2022-12-15,17636.072265625,17818.915616164,17636.072265625,17802.293493387726,4393300
2022-12-16,17652.69140625,17802.290485963982,17453.225966631355,17602.82504634534,9488700
2022-12-19,17852.158203125,17852.158203125,17486.47153602188,17486.47153602188,6872900
2022-12-20,17719.181640625,17968.513464836422,17552.960424484056,17852.15861353776,3269900
2022-12-21,17702.55859375,17852.157680457745,17569.581627787556,17702.55859375,1626500
2022-12-22,17951.888671875,17951.888671875,17586.20205078125,17785.66748046875,2938200
2022-12-23,17868.779296875,17951.889898255813,17702.558094113374,17951.889898255813,1201500
2022-12-26,17552.958984375,17885.401389382103,17536.336864124645,17885.401389382103,1719900
2022-12-27,17702.55859375,17852.157680457745,17536.337386296946,17552.95950704225,2040700
2022-12-28,17403.359375,17752.423889684815,17303.626656518627,17702.557530444126,2997300
2022-12-29,17469.8515625,17519.717932326355,17070.920603889153,17370.11882284729,2879100
2022-12-30,17336.87109375,17552.958652924255,17336.87109375,17469.84805324185,2527400
2023-01-02,17154.02734375,17386.737017017924,17154.02734375,17353.49277797965,1202600
2023-01-03,17220.517578125,17287.006062982626,17087.54060840975,17187.273335696187,2217400
2023-01-04,16056.9697265625,17287.006744953418,16056.9697265625,17220.518257472828,8118200
2023-01-05,16406.033203125,16555.632290083588,15691.28200987842,15973.858063022415,10800300
2023-01-06,16605.498046875,16755.09712837838,16289.677763701202,16505.765325872748,3662700
2023-01-09,16422.65625,16755.098684210527,16140.080180921053,16622.121710526317,4614600
2023-01-10,16588.876953125,16788.34240747119,16156.701802041584,16339.54513519226,5253000
2023-01-11,16671.98828125,16671.98828125,16223.190989531407,16439.278574432952,3983300
2023-01-12,16588.876953125,16705.231801493614,16489.144225951903,16555.632710733968,3982700
2023-01-13,16056.9697265625,16638.743992017662,15973.859117211763,16622.121870147515,5715600
2023-01-16,16106.8359375,16189.946546052632,16023.725328947368,16073.591694078948,3296800
2023-01-17,16173.32421875,16356.167555241522,16106.835732753085,16106.835732753085,6142400
2023-01-18,16455.8984375,16455.8984375,16140.07816445707,16156.700284090908,5610800
2023-01-19,17453.2265625,17469.848683035714,16356.166607142857,16389.410848214284,7470900
2023-01-20,17802.29296875,17802.29296875,17253.76293329832,17519.71688988095,6563600
2023-01-24,17370.1171875,17902.025082236843,17303.628700657897,17802.292351973683,2635200
2023-01-25,17320.25,17370.116362763918,17104.162428023035,17370.116362763918,2769700
2023-01-26,16788.341796875,17220.5169322401,16788.341796875,17220.5169322401,6387400
2023-01-27,17004.4296875,17154.028775659826,16804.964236620235,16804.964236620235,6364500
2023-01-30,16788.341796875,17137.406329285273,16588.876349783415,16804.963917465968,4871700
2023-01-31,16322.9228515625,16854.83072452584,16322.9228515625,16755.097998345213,9282300
2023-02-01,16439.27734375,16638.74279180359,16339.544619723205,16356.166740394337,3148400
2023-02-02,16023.724609375,16622.12096408195,16023.724609374998,16439.277633477046,9902000
2023-02-03,15957.2353515625,16189.945033772787,15923.991111246745,16073.590192667643,6136300
2023-02-06,15907.369140625,16106.834584394594,15824.258539054337,15957.235501567398,6157800
2023-02-07,16555.630859375,16871.451126772718,16156.699995293675,16239.810591977284,10437600
2023-02-08,16489.14453125,16804.964839812248,16389.411802230345,16688.609989289314,4216900
2023-02-09,16289.6767578125,16572.252783203123,16289.6767578125,16339.543115234375,4136400
2023-02-10,16289.6767578125,16356.165234375,16090.211328125,16106.833447265624,6881200
2023-02-13,16372.7890625,16539.010271256346,16256.434216370559,16489.14390862944,3348900
2023-02-14,16455.8984375,16455.8984375,16256.43300189394,16389.409958964647,2998800
2023-02-15,16539.009765625,16755.09733040201,16306.300080480529,16472.52128415515,3127800
2023-02-16,16389.41015625,16605.497714091027,16322.9216769143,16555.63135458925,1589400
2023-02-17,16372.7890625,16389.411183375636,16189.945732868022,16339.544820748732,2096000
2023-02-20,16156.7021484375,16306.301242404514,15957.236689814814,16306.301242404514,3973800
2023-02-21,15957.2353515625,16223.189274088541,15957.2353515625,16156.700793457032,1748900
2023-02-22,16173.32421875,16223.19058324769,15990.48088225848,16123.457854252314,1693300
2023-02-23,16422.65625,16555.63322368421,16206.568667763158,16273.057154605263,3322100
2023-02-24,16588.876953125,16755.09816508016,16489.144225951903,16555.632710733968,2816700
2023-02-27,16738.474609375,16755.09672914598,16555.63129189424,16638.74189074913,2847000
2023-02-28,18550.287109375,20046.278005292337,18450.55438298051,19414.637404793906,29878100
2023-03-01,18334.201171875,18849.48697090322,18317.579049325705,18650.02150031165,6648300
2023-03-02,18832.865234375,18915.975848825023,18384.06791634488,18417.31216212489,5345700
2023-03-03,18699.88671875,18932.59642013889,18616.77611111111,18866.10793402778,3932500
2023-03-06,18384.064453125,18799.61744709256,18384.064453125,18733.12896805775,4064800
2023-03-07,17835.53515625,18400.687248805916,17818.913035880705,18384.065128436625,7376100
2023-03-08,17552.958984375,17868.779269131748,17419.982022372158,17769.046547629616,7875500
2023-03-09,17968.51171875,18234.465638731497,17685.935678769656,17835.53475875925,5548200
2023-03-10,17835.53515625,18051.62272105079,17685.93607292637,17951.889998835042,3722200
2023-03-13,18666.642578125,18733.131064600955,18035.001956603406,18151.35680793633,8860600
2023-03-14,18018.37890625,18633.39737445226,18018.37890625,18633.39737445226,6085500
2023-03-15,18118.109375,18417.30751146789,18101.48725630734,18417.30751146789,5667700
2023-03-16,17902.025390625,18151.357220577996,17602.827194681406,17885.403268628135,5059500
2023-03-17,18915.97265625,18915.97265625,17951.889691344462,17951.889691344462,27286900
2023-03-20,18417.310546875,18799.619339815545,18234.467211120827,18782.99721838335,4306800
2023-03-21,18267.712890625,18467.178363498067,18251.090767885576,18433.93411801922,3029800
2023-03-24,18400.6875,18766.37415311653,18300.954776422765,18533.664464769645,7905200
2023-03-27,18483.798828125,18749.75276809802,18400.68822188343,18500.420949373314,4863400
2023-03-28,18999.083984375,19048.950346538713,18417.309759131673,18500.420362737863,9304100
2023-03-29,19364.771484375,19580.8590631706,19082.195419796135,19115.439662687768,10366100
2023-03-30,19265.0390625,19564.237253289473,19265.0390625,19281.661184210527,4836300
2023-03-31,19348.1484375,19348.1484375,19082.194507087628,19281.659954896906,5492300
2023-04-03,19181.927734375,19514.3701561146,19148.68349220104,19381.39318741876,3812200
2023-04-04,19697.212890625,19747.07925237342,19298.28199663766,19348.148358386075,7758700
2023-04-05,19813.568359375,20029.655933764156,19497.748058344692,19597.48078498584,6634400
2023-04-06,19813.568359375,19996.41169155044,19763.701996054424,19946.545328229866,4284300
2023-04-10,20079.5234375,20079.5234375,19813.56948468543,19946.546461092716,4362700
2023-04-11,20212.5,20478.453947368424,19963.168174342107,20112.767269736843,6474900
2023-04-12,20777.65234375,21076.850537500002,20079.523225,20345.477175,15352900
2023-04-13,20644.673828125,20943.8719995471,20644.673828125,20877.383517008857,7536800
2023-04-14,20096.142578125,20711.161002765715,20096.142578125,20611.42828525641,9270900
2023-04-17,20278.986328125,20694.539326652153,20146.00936859631,20146.00936859631,7169200
2023-04-18,20661.294921875,20777.64976053399,20378.718885131737,20378.718885131737,9064600
2023-04-26,20877.3828125,20943.871292794585,20744.405851910826,20744.405851910826,15622400
2023-04-27,20661.294921875,20877.382479384552,20611.428562449717,20877.382479384552,20543300
2023-04-28,23990.013671875,23990.013671875,23990.013671875,23990.013671875,1804800
2023-05-02,22329.806640625,22329.806640625,22329.806640625,22329.806640625,1180700
2023-05-03,20773.359375,20773.359375,20773.359375,20773.359375,9696100
2023-05-04,20337.552734375,20731.8522261639,20337.552734375,20669.594411670918,19490700
2023-05-05,20047.01953125,20254.54561335404,19901.751273777176,20254.54561335404,10333700
2023-05-08,20752.609375,20918.63025,20005.5154375,20067.773265625,12213200
2023-05-09,20980.884765625,21084.647796117704,20773.35870463959,20773.35870463959,6003100
2023-05-10,20980.884765625,21167.65822051187,20960.13215952646,21043.142583920624,5563800
2023-05-11,20607.33984375,20897.876357156343,20482.82419514728,20897.876357156343,5851800
2023-05-12,20586.587890625,20939.382239557082,20482.824846821448,20565.83528186429,4201700
2023-05-15,20337.552734375,20752.604830994896,20296.04752471301,20586.58399234694,6014100
2023-05-16,20296.05078125,20482.824254697083,20296.05078125,20337.555997571573,3926800
2023-05-17,19943.2578125,20503.578271331946,19943.2578125,20275.299565881895,6441300
2023-05-19,19341.4296875,20358.30742858101,19341.4296875,19943.25528936427,14218900
2023-05-22,19818.740234375,20150.78195557919,19528.203728321336,19528.203728321336,7103300
2023-05-23,20337.552734375,20586.58399234694,19964.00584741709,19964.00584741709,7879300
2023-05-24,20420.56640625,20482.8242306593,20171.535108612803,20337.555973704268,4410500
2023-05-25,19507.451171875,20337.55547706117,19507.451171875,20337.55547706117,8723700
2023-05-26,19154.654296875,19528.20118457137,19092.39648225894,19486.69597482733,6010500
2023-05-29,18988.634765625,19424.43949795082,18781.108702612706,19175.408222336067,5671800
2023-05-30,18677.34765625,19092.39982638889,18677.34765625,18926.378958333335,5855300
2023-05-31,18449.068359375,18926.37833942632,18428.31575154668,18532.078790688272,50516600
2023-06-05,18967.8828125,19486.69798789661,18698.098921293764,18698.098921293764,10089500
2023-06-06,19258.419921875,19382.935567921606,18988.636022107356,19279.172529549436,6252400
2023-06-07,18967.8828125,19196.16148967451,18905.62499145241,19133.903668626914,6072200
2023-06-08,19362.18359375,19362.18359375,19092.399685155415,19216.915335275993,4428200
2023-06-09,19154.654296875,19735.727233291578,18947.128248154793,19673.469418675515,6892700
2023-06-12,19528.203125,19528.203125,19154.656200185975,19175.408807120086,5618700
2023-06-13,19071.646484375,19590.461677094667,19030.141268957428,19590.461677094667,6047100
2023-06-14,19071.646484375,19279.172561462867,19071.646484375,19175.409522918933,4614000
2023-06-15,19216.9140625,19279.171883436826,19030.140599689526,19216.9140625,5018700
2023-06-16,19009.388671875,19548.956472605078,19009.388671875,19362.18300312159,15055100
2023-06-19,19216.9140625,19216.9140625,18864.11974385799,19050.893206668465,4851100
2023-06-20,19196.1640625,19279.17450168919,19050.89579391892,19258.421891891892,3894700
2023-06-21,19382.935546875,19403.688154526903,19092.399039748394,19237.667293311697,4008800
2023-06-22,19528.203125,19735.729194341126,19382.93487646121,19507.45051806589,6073600
2023-06-23,19403.689453125,19652.720761614306,19216.915971758022,19528.205107369653,3447800
2023-06-26,19320.677734375,19445.193380353787,19154.65687306995,19424.440772690657,2464000
2023-06-27,19320.677734375,19362.182949701262,19196.162088396213,19320.677734375,2044700
2023-07-03,19133.904296875,19403.688196939398,18947.13082759965,19362.182981544876,6561500
2023-07-04,19175.408203125,19299.92384080763,19133.902990564126,19216.913415685878,2442900
2023-07-05,19673.470703125,19735.728521805773,19216.91336613265,19258.418578586497,5469200
2023-07-06,19964.0078125,19984.760419373702,19777.234350636696,19880.997385005197,4409200
2023-07-07,19714.9765625,19922.502631578947,19590.46092105263,19839.492203947368,4699200
2023-07-10,20005.513671875,20047.01888696188,19818.740203984053,19839.49281152749,2886800
2023-07-11,20316.802734375,20316.802734375,19984.76101450779,20005.51362199949,3988500
2023-07-12,19922.501953125,20316.801470947266,19922.501953125,20316.801470947266,3568700
2023-07-13,20047.01953125,20109.27735588121,19901.751273777176,19922.503881987577,2583600
2023-07-14,20047.01953125,20150.78257230202,19964.009098408387,20088.52474767081,2675400
2023-07-17,20109.27734375,20254.545601135193,20088.524735552117,20171.535168343653,3021800
2023-07-18,20130.029296875,20296.05015705541,19964.00843669459,20130.029296875,3304900
2023-07-20,20233.79296875,20399.813834134613,20109.27731971154,20399.813834134613,3011600
2023-07-21,20337.552734375,20337.552734375,20150.779290896044,20254.54231505102,2546600
2023-07-24,21084.6484375,21250.66929133858,20358.3072019562,20358.3072019562,7839200
2023-07-25,21084.6484375,21416.690145177166,21084.6484375,21167.65886441929,5141800
2023-07-26,21914.751953125,22060.020195238518,21188.41074255741,21188.41074255741,9071700
2023-07-27,21894.001953125,22205.291080420615,21665.72325977488,21935.50717009775,6529600
2023-07-28,22122.28125,22122.28125,21603.46602368668,21914.755159474673,4247900
2023-07-31,22848.619140625,22952.38217032811,22475.0722336938,22786.361322803135,10459300
2023-08-01,22848.619140625,22993.887382209356,22537.33005151567,22931.62956438749,4076800
2023-08-02,22184.537109375,22827.867932939662,21997.76364446913,22827.867932939662,8222700
2023-08-03,22537.33203125,22724.105501122238,22184.537699269105,22184.537699269105,4755600
2023-08-04,22682.599609375,23014.64132369339,22620.341787940302,22620.341787940302,3880200
2023-08-07,22765.611328125,22973.13741133489,22661.848286520053,22848.621761408955,4576800
2023-08-08,22848.619140625,22993.887382209356,22827.866534684377,22848.619140625,1752600
2023-08-09,23035.392578125,23118.403001829953,22890.12433664133,22890.12433664133,3731100
2023-08-10,22910.876953125,23222.16604216202,22910.876953125,23118.403012483017,3644800
2023-08-11,22495.826171875,22931.630922437154,22246.79488583948,22910.878315267528,4270100
2023-08-14,22786.361328125,22786.361328125,22288.298785433744,22578.83526867031,3157000
2023-08-15,22724.103515625,22827.86654537671,22537.330062071916,22827.86654537671,1785100
2023-08-16,22827.869140625,22827.869140625,22558.08523259943,22724.106099076704,1667900
2023-08-18,22246.794921875,22724.104887549558,22246.794921875,22682.599673143075,5084200
2023-08-21,22475.07421875,22661.84768871191,22246.795533241,22246.795533241,2444100
2023-08-22,22910.876953125,22952.3821649966,22537.33004628057,22599.587864087975,4336900
2023-08-23,23139.15625,23367.434921524662,23076.898430493275,23118.403643497757,4536100
2023-08-24,22163.78515625,23056.147292690777,22163.78515625,23056.147292690777,12388200
2023-08-25,21624.216796875,22184.53719372301,21561.958975003,22163.78458643234,8528800
2023-08-28,21914.751953125,22080.772801254734,21686.473286946617,21686.473286946617,3056300
2023-08-29,21873.248046875,22080.774119425994,21831.742832364802,21997.763690405598,1930400
2023-08-30,21707.2265625,21914.7526290631,21707.2265625,21873.24741575048,2492400
2023-08-31,21582.7109375,21790.23700420673,21582.7109375,21707.226577524038,4100400
2023-09-01,21873.248046875,21935.5058686403,21582.711545303606,21582.711545303606,2242300
2023-09-04,22267.546875,22309.052088187327,21935.505169501397,21935.505169501397,3263600
2023-09-05,22578.837890625,22703.35354075712,22288.301373650047,22288.301373650047,3836800
2023-09-06,22744.857421875,22848.620457558736,22703.352207601503,22744.857421875,5838100
2023-09-07,22537.33203125,22765.6107166494,22371.311169141343,22744.85810888582,3659600
2023-09-08,22661.84765625,22807.11591045673,22392.06375558036,22516.57940204327,3162700
2023-09-11,22329.806640625,22703.353591862222,22288.301423820863,22682.600983460154,3044900
2023-09-12,22475.07421875,22620.34247316482,22350.558572108726,22371.311179882272,2664400
2023-09-13,22558.083984375,22641.094413020353,22475.073555729647,22537.33137721366,4128300
2023-09-14,22744.857421875,22910.878278968976,22682.599600464757,22682.599600464757,6719500
2023-09-15,23595.712890625,23595.712890625,22620.34041405563,22744.85604936236,13900400
2023-09-18,23325.931640625,23740.983805048934,23325.931640625,23554.210331058162,4143000
2023-09-19,23512.70703125,23616.47008081421,23263.675712295895,23367.438761860107,3124700
2023-09-20,23657.97265625,23886.25133977522,23574.962225877192,23574.962225877192,5245200
2023-09-21,23512.70703125,23637.222690727052,23450.449201511474,23637.222690727052,2422500
2023-09-22,23533.45703125,23678.725284529322,23388.188777970678,23450.446600804673,2770200
2023-09-25,23450.447265625,23554.21030662334,23367.436832826326,23533.45769842367,3737000
2023-09-26,23035.392578125,23574.960332207207,22931.629548493805,23471.197302576013,3941400
2023-09-27,23491.951171875,23491.951171875,22807.115139479352,22993.888602859985,3641600
2023-09-29,23450.447265625,23637.220739422013,23325.93161642699,23574.96291482301,3858000
2023-10-02,23180.6640625,23533.458412600718,23118.406236011637,23429.695368453446,3404200
2023-10-03,22412.814453125,23180.66087420428,22412.814453125,23180.66087420428,11647700
2023-10-04,22060.021484375,22143.031913290804,21810.990197627587,22143.031913290804,7279900
2023-10-05,21707.2265625,22060.02087565727,21707.2265625,22060.02087565727,6636500
2023-10-06,21914.751953125,22018.514983206085,21727.97849897905,21727.97849897905,4367500
2023-10-09,22163.78515625,22309.053411019428,22080.774724953182,22080.774724953182,5932700
2023-10-10,22309.052734375,22371.310555959302,22184.537091206395,22309.052734375,4840800
2023-10-11,22395.138671875,22480.37231096872,22373.830262101572,22416.44708164843,4932200
2023-10-12,22054.203125,22395.1376660628,22032.894716183575,22395.1376660628,6094700
2023-10-13,22224.669921875,22437.75400549796,22160.74469678811,22160.74469678811,2335000
2023-10-16,22544.298828125,22544.298828125,22331.214718218336,22480.373595153,3160900
2023-10-17,22480.373046875,22565.606688758886,22373.830994520144,22544.298278287915,2864200
2023-10-18,22416.447265625,22522.98931536656,22245.9799860385,22395.138855676687,3449000
2023-10-19,22182.0546875,22501.68083573487,22160.746277617676,22501.68083573487,2946300
2023-10-20,22011.587890625,22203.363583766943,21990.279480275898,22160.74676306873,3499000
2023-10-23,21308.41015625,22032.8961015625,21308.41015625,22011.58769140625,6286900
2023-10-24,21521.494140625,21670.65301090656,21180.559579981436,21308.41004022277,4688100
2023-10-25,22437.75390625,22842.613663342832,21905.043699548907,21905.043699548907,6095900
2023-10-26,22309.904296875,22586.913614792265,22160.74543338109,22331.21270594556,3098200
2023-10-27,21755.88671875,22373.830611838883,21755.88671875,22309.905381519344,3428500
2023-10-30,20797.0078125,21755.88624647797,20711.77417392418,21755.88624647797,6742100
2023-10-31,21414.951171875,21564.11003575871,20818.315716340174,20818.315716340174,5459600
2023-11-01,20541.30859375,21393.6450499222,20541.30859375,21393.6450499222,5710600
2023-11-02,20221.681640625,20754.3919051304,20221.681640625,20562.616209908458,8176900
2023-11-03,20264.298828125,20498.691348744742,20264.298828125,20285.60723909043,4860100
2023-11-06,20242.98828125,20328.22191611842,20072.521011513156,20306.913507401314,5447600
2023-11-07,19923.36328125,20519.998759191178,19795.512821691176,20264.29784007353,4395000
2023-11-08,19433.26953125,19944.671361019737,19348.035892955042,19923.362951445997,6130400
2023-11-09,19497.1953125,19710.279414275956,19497.1953125,19603.73736338798,3576000
2023-11-10,19688.970703125,19752.8959326806,19518.503424310064,19518.503424310064,2101800
2023-11-13,19816.8203125,20029.904401881722,19688.96985887097,19688.96985887097,3114500
2023-11-14,19816.8203125,20008.59599294355,19795.51190356183,19859.437130376344,2907900
2023-11-15,19944.671875,20370.840077457266,19859.438234508547,19859.438234508547,4376100
2023-11-16,19987.287109375,20115.137559968018,19646.35257446029,19965.97870094283,2570000
2023-11-17,19497.1953125,19987.2887465847,19433.270081967214,19987.2887465847,6357500
2023-11-20,19561.12109375,19603.73791530501,19390.653807529954,19518.50427219499,3459700
2023-11-21,19411.9609375,19561.119803100988,19348.03570938529,19561.119803100988,3666100
2023-11-22,19028.41015625,19411.961536779116,18985.79333619121,19411.961536779116,5961700
2023-11-23,19198.876953125,19241.49377211085,19028.409677181604,19177.56854363208,3194100
2023-11-24,19284.111328125,19305.41973843232,19156.260866281078,19241.494507510357,1515600
2023-11-27,19134.953125,19497.196112889756,19134.953125,19284.112002366368,4817100
2023-11-28,19177.568359375,19369.34404296875,19028.40949435764,19177.568359375,3764500
2023-11-29,19134.953125,19262.80359131403,19007.10265868597,19262.80359131403,2918000
2023-11-30,18666.16796875,19177.569830907534,18666.16796875,19134.953009061075,17524100
2023-12-01,18879.25,19049.717268623026,18751.399548532732,18772.70795711061,6149700
2023-12-04,19113.642578125,19326.726664837654,18921.866900083613,18921.866900083613,6252400
2023-12-05,18794.017578125,19134.952137365362,18772.709168172478,19113.64372741284,4377100
2023-12-06,18431.7734375,18879.250018063583,18410.465028901734,18794.01638367052,8207400
2023-12-07,18495.697265625,18623.547707553284,18261.30478875648,18474.388858636954,4424500
