Price,Close,High,Low,Open,Volume
Ticker,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK,BBCA.JK
Date,,,,,
2022-10-13,7589.21923828125,7680.9318574749805,7589.21923828125,7589.21923828125,62282800
2022-10-14,7566.291015625,7658.003633996212,7566.291015625,7612.147324810606,70642900
2022-10-17,7566.291015625,7612.147324810606,7497.506551846591,7566.291015625,56387500
2022-10-18,7612.14599609375,7772.6430502282565,7566.289694912462,7589.217845503106,85665300
2022-10-19,7589.21923828125,7658.0037026765485,7543.362928684384,7566.291083482817,66753500
2022-10-20,7795.572265625,7795.572265625,7566.290728400735,7566.290728400735,91812300
2022-10-21,7933.1416015625,8001.926066315932,7749.716362220015,7749.716362220015,122777800
2022-10-24,8162.421875,8162.421875,8001.9248156601125,8024.852966994383,89416500
2022-10-25,7978.99755859375,8139.494635921785,7978.99755859375,8093.638328113775,84696300
2022-10-26,7841.42822265625,7933.140833447552,7841.42822265625,7910.212680749726,98962100
2022-10-27,7978.99755859375,7978.99755859375,7841.428635169719,7841.428635169719,77003400
2022-10-28,8024.85302734375,8024.85302734375,7933.140421316964,7933.140421316964,84980600
2022-10-31,8070.7099609375,8116.566267533736,8047.781807639382,8116.566267533736,138922800
2022-11-01,8070.7099609375,8254.135187322443,8001.925501043146,8254.135187322443,118118400
2022-11-02,8024.85302734375,8093.63748186384,8001.924875837053,8070.709330357143,68323600
2022-11-03,8070.7099609375,8093.638114235618,7978.9973477450285,7978.9973477450285,81856300
2022-11-04,8047.78173828125,8070.709891381766,7956.069125879185,8047.78173828125,84458300
2022-11-07,8116.56591796875,8116.56591796875,7956.068851794226,8001.925156415518,94794000
2022-11-08,8024.85302734375,8139.493784877232,8001.924875837053,8116.565633370536,42525500
2022-11-09,8139.49462890625,8139.49462890625,7956.069397832306,7956.069397832306,96599500
2022-11-10,8070.7099609375,8070.7099609375,8001.925501043146,8001.925501043146,89463000
2022-11-11,8116.56591796875,8185.350374900689,8093.6377656581035,8162.422222590042,59597900
2022-11-14,8024.85302734375,8162.421936383928,8024.85302734375,8139.493784877232,49208200
2022-11-15,8070.7099609375,8116.566267533736,8024.853654341265,8047.781807639382,59092900
2022-11-16,7887.28515625,7956.0696198219475,7841.428847202034,7910.213310773983,143424800
2022-11-17,8001.92529296875,8093.6379037764145,7887.284529459169,7910.212682161085,72679800
2022-11-18,8093.6396484375,8162.424121370396,8001.927017860305,8001.927017860305,83556900
2022-11-21,8001.92529296875,8162.4223618821625,8001.92529296875,8139.494209180247,35901000
2022-11-22,8162.421875,8208.27817766854,8116.565572331461,8162.421875,84684200
2022-11-23,8139.49462890625,8231.207244443221,8139.49462890625,8162.422782790493,84642100
2022-11-24,8254.1357421875,8254.1357421875,8208.279432508682,8231.20758734809,53520800
2022-11-25,8231.2060546875,8254.13420525766,8162.42160297702,8254.13420525766,75048300
2022-11-28,8277.0634765625,8345.847937586565,8231.207169213123,8299.991630237188,96209700
2022-11-29,8231.2060546875,8322.91865696814,8185.34975354718,8231.2060546875,91562100
2022-11-30,8529.2724609375,8620.985068044354,8116.565728956653,8139.4938807333665,644359600
2022-12-01,8254.1357421875,8575.129909939236,8254.1357421875,8506.345445421008,155775400
2022-12-02,8194.2900390625,8263.343045009657,8194.2900390625,8194.2900390625,130982100
2022-12-05,8079.20068359375,8194.289012419873,8079.20068359375,8102.218349358975,114656300
2022-12-06,7987.13037109375,8056.183371420209,7895.059703991805,8033.165704644723,180553800
2022-12-07,7779.9716796875,7895.060018144416,7779.9716796875,7826.007015070267,229308700
2022-12-08,7826.00732421875,7895.06033002068,7687.901312614889,7710.918981215533,172590100
2022-12-09,7895.060546875,7918.078216107872,7779.972200710642,7826.007539176385,90851300
2022-12-12,8010.14794921875,8010.14794921875,7802.988950532058,7849.024283573545,102851800
2022-12-13,8010.14794921875,8010.14794921875,7872.041950094289,7941.09494965652,104580200
2022-12-14,7941.09521484375,8010.148216711957,7849.024545686141,7918.077547554348,118164300
2022-12-15,7826.00732421875,7918.077998621323,7826.00732421875,7895.06033002068,113255700
2022-12-16,7918.078125,7964.113462936047,7733.936773255814,7756.954442223837,181516700
2022-12-19,7964.11181640625,8010.147144824784,7918.076487987717,7964.11181640625,67482900
2022-12-20,7895.060546875,7964.113554573615,7872.042877642129,7872.042877642129,41243700
2022-12-21,7987.13037109375,8010.148037869237,7895.059703991805,7918.0773707672915,33617700
2022-12-22,7895.060546875,7987.1312238064875,7895.060546875,7964.113554573615,59591500
2022-12-23,7826.00732421875,7895.06033002068,7826.00732421875,7849.024992819393,47393000
2022-12-26,7895.060546875,7941.095885340744,7826.007539176385,7826.007539176385,20495900
2022-12-27,7918.078125,7964.113462936047,7895.060456031976,7918.078125,27193800
2022-12-28,7964.11181640625,7964.11181640625,7872.041159569184,7964.11181640625,40420200
2022-12-29,7895.060546875,7918.078216107872,7826.007539176385,7849.025208409257,47020900
2022-12-30,7872.0419921875,7964.112658762792,7872.0419921875,7895.059658831323,44681400
2023-01-02,7872.0419921875,7918.077325475146,7826.006658899853,7895.059658831323,10653900
2023-01-03,7872.0419921875,7918.077325475146,7849.024325543676,7872.0419921875,27399100
2023-01-04,7687.900390625,7895.059383186752,7687.900390625001,7849.024051506362,90918800
2023-01-05,7595.82958984375,7710.917916962595,7503.758928148674,7687.9002515388265,128838500
2023-01-06,7641.86572265625,7664.883390495575,7457.724379941641,7457.724379941641,69286600
2023-01-09,7779.9716796875,7779.9716796875,7664.883341230585,7664.883341230585,86916900
2023-01-10,7526.77734375,7756.954020928899,7503.75967603211,7733.936353211009,101759100
2023-01-11,7480.74169921875,7503.759365985577,7365.653365384615,7411.6886989182685,96069100
2023-01-12,7526.77734375,7618.84801462156,7480.742008314221,7503.75967603211,103804600
2023-01-13,7411.6884765625,7526.776806943905,7388.670810486219,7503.759140867624,119748200
2023-01-16,7503.75927734375,7549.794610333589,7411.688611364072,7411.688611364072,105710700
2023-01-17,7664.8828125,7710.918144707207,7503.759149774775,7526.776815878378,88695900
2023-01-18,7641.86572265625,7664.883390495575,7526.777383459619,7549.7950512989455,96814600
2023-01-19,7664.8828125,7687.900478603604,7595.829814189189,7687.900478603604,66391800
2023-01-20,7641.86572265625,7664.883390495575,7595.830386977597,7618.848054816924,96859500
2023-01-24,7572.8125,7687.900835866261,7572.8125,7641.865501519756,42474500
2023-01-25,7549.79541015625,7641.866085889863,7549.79541015625,7641.866085889863,66124500
2023-01-26,7802.9892578125,7802.9892578125,7572.812583540745,7572.812583540745,77582300
2023-01-27,8010.14794921875,8148.253948343211,7872.041950094289,8010.14794921875,196804700
2023-01-30,8010.14794921875,8079.200948780981,7895.059616615033,8033.165615739494,68544300
2023-01-31,7802.9892578125,7987.130597229904,7802.9892578125,7941.095262375554,200589000
2023-02-01,7826.00732421875,7895.06033002068,7779.971987017463,7895.06033002068,77396200
2023-02-02,7779.9716796875,7849.024682761649,7733.936344304734,7756.9540119961175,99109500
2023-02-03,8010.14794921875,8010.14794921875,7826.006617052802,7872.041950094289,71716700
2023-02-06,8033.16455078125,8056.182214250537,7964.111560373389,8056.182214250537,117757700
2023-02-07,8148.2529296875,8148.252929687501,8056.18227511476,8079.199938757945,116014700
2023-02-08,8125.236328125,8148.253994776912,8102.218661473087,8125.236328125,54495500
2023-02-09,8194.2900390625,8194.2900390625,8102.219364466292,8125.237033115344,72381700
2023-02-10,8125.236328125,8194.289328080737,8010.147994865439,8171.271661428824,62060900
2023-02-13,8171.271484375,8194.28915052817,8079.200819762324,8171.271484375,63775000
2023-02-14,8240.3251953125,8240.3251953125,8125.236854595844,8148.254522739176,81678200
2023-02-15,8171.271484375,8194.28915052817,8056.183153609155,8171.271484375,38037000
2023-02-16,8010.14794921875,8148.253948343211,8010.14794921875,8125.236281822467,66040400
2023-02-17,8033.16455078125,8148.252868127686,8033.16455078125,8079.199877719825,43588900
2023-02-20,8056.18310546875,8125.236103515625,8010.147773437499,8033.165439453124,40077000
2023-02-21,8010.14794921875,8102.218615301725,8010.14794921875,8079.200948780981,25390500
2023-02-22,7987.13037109375,8056.183371420209,7941.095037542777,8010.148037869237,38671900
2023-02-23,8033.16455078125,8056.182214250537,7941.093896904102,7941.093896904102,53412300
2023-02-24,7987.13037109375,8148.254038522155,7987.13037109375,8079.201038195695,44123400
2023-02-27,8079.20068359375,8079.20068359375,7964.112354767629,7987.1300205328525,59983900
2023-02-28,8056.18310546875,8079.200771484375,7987.1301074218745,8079.200771484375,106349400
2023-03-01,7918.078125,8056.184138808139,7918.078125,8033.166469840116,67034700
2023-03-02,7941.09521484375,8010.148216711957,7918.077547554348,7918.077547554348,56672000
2023-03-03,7802.9892578125,7987.130597229904,7802.9892578125,7964.112929802729,95376900
2023-03-06,7733.9365234375,7872.042532784598,7733.9365234375,7872.042532784598,92652000
2023-03-07,7756.95361328125,7802.988946297756,7687.900613756491,7687.900613756491,106115600
2023-03-08,7895.060546875,7895.060546875,7733.936862244898,7733.936862244898,79350900
2023-03-09,7895.060546875,7964.113554573615,7872.042877642129,7964.113554573615,54201400
2023-03-10,7779.9716796875,7872.042350453033,7779.9716796875,7826.007015070267,59580100
2023-03-13,7872.0419921875,7941.094992118969,7779.971325612207,7779.971325612207,82077700
2023-03-14,7664.8828125,7802.988809121622,7664.8828125,7756.953476914415,90495300
2023-03-15,7664.8828125,7802.988809121622,7664.8828125,7779.971143018018,86747400
2023-03-16,7641.86572265625,7687.901058334902,7595.830386977597,7641.86572265625,105894000
2023-03-17,7710.91845703125,7779.971458138993,7664.883122959422,7710.91845703125,198558600
2023-03-20,7733.9365234375,7802.989528111049,7710.9188552129835,7733.9365234375,37277900
2023-03-21,7826.00732421875,7826.00732421875,7710.918981215533,7733.936649816176,91617400
2023-03-24,8125.236328125,8125.236328125,7941.094994909702,8010.147994865439,145603600
2023-03-27,8010.14794921875,8125.236281822467,8010.14794921875,8125.236281822467,110692800
2023-03-28,7987.13037109375,8102.218704971182,7987.13037109375,8102.218704971182,98296600
2023-03-29,8264.1669921875,8264.1669921875,8099.822762229226,8146.778256503018,101068200
2023-03-30,8287.6455078125,8358.078755754248,8264.167758498583,8358.078755754248,118912100
2023-03-31,8217.2119140625,8311.122907366072,8193.734165736607,8287.64515904018,97146900
2023-04-03,8264.1669921875,8287.644739324396,8217.211497913708,8287.644739324396,60288900
2023-04-04,8240.689453125,8287.644948584402,8123.300714476495,8287.644948584402,60975800
2023-04-05,8193.7333984375,8264.166636819484,8193.7333984375,8240.688890692156,36922100
2023-04-06,8217.2119140625,8240.689662388393,8170.256417410715,8170.256417410715,45489400
2023-04-10,8264.1669921875,8264.1669921875,8170.2560036399145,8193.733750776812,32996000
2023-04-11,8287.6455078125,8287.6455078125,8217.21225987075,8287.6455078125,44554300
2023-04-12,8358.0791015625,8358.0791015625,8287.645850706636,8358.0791015625,91903600
2023-04-13,8381.5556640625,8405.033411020659,8334.600170146183,8405.033411020659,51726500
2023-04-14,8451.9892578125,8451.9892578125,8405.033761935763,8451.9892578125,110354200
2023-04-17,8475.4677734375,8498.945523502423,8358.079023112881,8475.4677734375,83946900
2023-04-18,8569.3779296875,8616.333425192637,8475.466938677226,8498.944686429793,91178700
2023-04-26,8639.810546875,8639.810546875,8451.988578464674,8569.377308721127,186928200
2023-04-27,8592.8564453125,8616.334195163081,8522.423195760759,8545.900945611338,54842400
2023-04-28,8498.9443359375,8569.377576290573,8498.9443359375,8545.899829506216,145775300
2023-05-02,8498.9443359375,8545.899829506216,8358.077855231353,8545.899829506216,83645900
2023-05-03,8381.5556640625,8498.944398853291,8334.600170146183,8498.944398853291,83728800
2023-05-04,8451.9892578125,8475.467005750868,8334.60051812066,8381.556013997395,67565000
2023-05-05,8451.9892578125,8498.944753689235,8405.033761935763,8451.9892578125,64815100
2023-05-08,8451.9892578125,8522.422501627603,8405.033761935763,8451.9892578125,84754500
2023-05-09,8381.5556640625,8428.511157978817,8358.077917104341,8405.033411020659,40929600
2023-05-10,8381.5556640625,8405.033411020659,8358.077917104341,8381.5556640625,45322600
2023-05-11,8287.6455078125,8358.078755754248,8264.167758498583,8358.078755754248,81993900
2023-05-12,8264.1669921875,8334.600233598188,8193.733750776812,8217.211497913708,96525600
2023-05-15,8240.689453125,8334.600444043803,8193.733957665598,8334.600444043803,64830300
2023-05-16,8170.25634765625,8287.645088283494,8170.25634765625,8264.167340158046,49497000
2023-05-17,8240.689453125,8311.122696314102,8217.211705395299,8240.689453125,69996100
2023-05-19,8451.9892578125,8451.9892578125,8287.645022243923,8358.078266059027,123592500
2023-05-22,8451.9892578125,8522.422501627603,8381.556013997395,8451.9892578125,91000000
2023-05-23,8569.3779296875,8592.855677440068,8475.466938677226,8498.944686429793,102980500
2023-05-24,8475.4677734375,8639.812023891967,8475.4677734375,8639.812023891967,77392900
2023-05-25,8498.9443359375,8592.855323074931,8498.9443359375,8545.899829506216,76325700
2023-05-26,8592.8564453125,8639.811945013662,8545.900945611338,8616.334195163081,55675900
2023-05-29,8592.8564453125,8686.767444714822,8522.423195760759,8686.767444714822,79148200
2023-05-30,8686.7666015625,8757.199844277871,8592.855611275338,8639.81110641892,97189500
2023-05-31,8498.9443359375,8757.199550565434,8498.9443359375,8733.721803781076,722827900
2023-06-05,8639.810546875,8757.199277131453,8545.899562669836,8592.855054772419,163535600
2023-06-06,8592.8564453125,8639.811945013662,8498.945445910178,8498.945445910178,74872200
2023-06-07,8545.900390625,8616.33363560268,8522.422642299107,8569.378138950893,87492200
2023-06-08,8569.3779296875,8569.3779296875,8522.422434182363,8522.422434182363,53188400
2023-06-09,8545.900390625,8616.33363560268,8545.900390625,8616.33363560268,44632400
2023-06-12,8592.8564453125,8592.8564453125,8545.900945611338,8592.8564453125,38082300
2023-06-13,8592.8564453125,8616.334195163081,8545.900945611338,8616.334195163081,45552600
2023-06-14,8522.4228515625,8569.378349367253,8498.945102660124,8545.900600464876,72223700
2023-06-15,8498.9443359375,8545.899829506216,8498.9443359375,8545.899829506216,59073000
2023-06-16,8498.9443359375,8545.899829506216,8428.511095584427,8545.899829506216,112769400
2023-06-19,8451.9892578125,8498.944753689235,8451.9892578125,8451.9892578125,32330600
2023-06-20,8498.9443359375,8498.9443359375,8405.033348800069,8475.466589153142,54990100
2023-06-21,8569.3779296875,8569.3779296875,8451.989190924658,8498.944686429793,42676300
2023-06-22,8498.9443359375,8592.855323074931,8498.9443359375,8569.377576290573,48291100
2023-06-23,8498.9443359375,8592.855323074931,8475.466589153142,8475.466589153142,47813500
2023-06-26,8522.4228515625,8569.378349367253,8475.467353757747,8475.467353757747,36389900
2023-06-27,8592.8564453125,8592.8564453125,8498.945445910178,8498.945445910178,36225100
2023-07-03,8522.4228515625,8522.4228515625,8475.467353757747,8475.467353757747,108855900
2023-07-04,8498.9443359375,8592.855323074931,8498.9443359375,8592.855323074931,35049300
2023-07-05,8498.9443359375,8522.422082721858,8475.466589153142,8498.9443359375,44609200
2023-07-06,8522.4228515625,8545.900600464876,8475.467353757747,8498.945102660124,52532400
2023-07-07,8475.4677734375,8545.901023632272,8475.4677734375,8475.4677734375,37641300
2023-07-10,8498.9443359375,8545.899829506216,8498.9443359375,8545.899829506216,28981500
2023-07-11,8475.4677734375,8545.901023632272,8475.4677734375,8545.901023632272,43703500
2023-07-12,8616.3330078125,8616.3330078125,8498.944274736035,8522.422021351329,61566500
2023-07-13,8569.3779296875,8663.288920697774,8569.3779296875,8639.811172945205,65230900
2023-07-14,8639.810546875,8639.810546875,8569.377308721127,8616.33280082371,55554500
2023-07-17,8616.3330078125,8686.76624765838,8616.3330078125,8639.810754427794,62550100
2023-07-18,8592.8564453125,8686.767444714822,8545.900945611338,8639.811945013662,52924600
2023-07-20,8592.8564453125,8663.289694864241,8569.378695461919,8639.811945013662,83476600
2023-07-21,8592.8564453125,8616.334195163081,8569.378695461919,8592.8564453125,42667800
2023-07-24,8545.900390625,8639.811383928572,8545.900390625,8639.811383928572,62061200
2023-07-25,8592.8564453125,8733.722944415984,8592.8564453125,8616.334195163081,122802700
2023-07-26,8780.677734375,8780.677734375,8569.37800279913,8616.33349870488,113868700
2023-07-27,8663.2890625,8827.633299457995,8663.2890625,8827.633299457995,77848400
2023-07-28,8569.3779296875,8663.288920697774,8569.3779296875,8639.811172945205,74510200
2023-07-31,8569.3779296875,8639.811172945205,8545.90018193493,8616.333425192637,80868000
2023-08-01,8569.3779296875,8616.333425192637,8545.90018193493,8616.333425192637,49756400
2023-08-02,8639.810546875,8639.810546875,8569.377308721127,8569.377308721127,60629900
2023-08-03,8686.7666015625,8733.722096706082,8592.855611275338,8592.855611275338,64596100
2023-08-04,8592.8564453125,8710.245194565403,8569.378695461919,8686.767444714822,52675900
2023-08-07,8710.244140625,8710.244140625,8592.855405576145,8592.855405576145,55589300
2023-08-08,8639.810546875,8733.721531080162,8639.810546875,8710.243785028872,43373400
2023-08-09,8827.6337890625,8827.6337890625,8686.767292428523,8710.24504186752,77056800
2023-08-10,8827.6337890625,8851.111538501496,8780.678290184507,8827.6337890625,76738100
2023-08-11,8827.6337890625,8874.589287940491,8804.156039623504,8851.111538501496,68898600
2023-08-14,8780.677734375,8780.677734375,8663.288994610628,8757.199986422125,75495400
2023-08-15,8733.7216796875,8804.154919039818,8733.7216796875,8757.199426138273,59303700
2023-08-16,8733.7216796875,8757.199426138273,8686.766186785953,8710.243933236727,53440000
2023-08-18,8686.7666015625,8780.677591849662,8686.7666015625,8686.7666015625,79328900
2023-08-21,8616.3330078125,8686.76624765838,8616.3330078125,8663.288501043085,73573000
2023-08-22,8733.7216796875,8757.199426138273,8592.855200982864,8592.855200982864,65664600
2023-08-23,8733.7216796875,8757.199426138273,8710.243933236727,8733.7216796875,63749800
2023-08-24,8639.810546875,8757.199277131453,8639.810546875,8686.766038977581,53725900
2023-08-25,8710.244140625,8710.244140625,8616.333152585916,8639.810899595686,50379000
2023-08-28,8639.810546875,8686.766038977581,8639.810546875,8686.766038977581,44423100
2023-08-29,8686.7666015625,8733.722096706082,8639.81110641892,8710.244349134291,45428500
2023-08-30,8639.810546875,8733.721531080162,8639.810546875,8733.721531080162,56227000
2023-08-31,8616.3330078125,8663.288501043085,8545.89976796662,8639.810754427794,136107200
2023-09-01,8663.2890625,8710.244558773713,8616.333566226287,8639.811314363144,42152700
2023-09-04,8663.2890625,8710.244558773713,8616.333566226287,8663.2890625,40610600
2023-09-05,8663.2890625,8686.766810636856,8639.811314363144,8686.766810636856,42007200
2023-09-06,8592.8564453125,8686.767444714822,8592.8564453125,8639.811945013662,49318400
2023-09-07,8616.3330078125,8616.3330078125,8545.89976796662,8569.377514581915,61405200
2023-09-08,8569.3779296875,8592.855677440068,8498.944686429793,8545.90018193493,80732300
2023-09-11,8569.3779296875,8569.3779296875,8522.422434182363,8522.422434182363,53155900
2023-09-12,8545.900390625,8569.378138950893,8522.422642299107,8545.900390625,66479000
2023-09-13,8522.4228515625,8522.4228515625,8451.989604855373,8498.945102660124,69490200
2023-09-14,8545.900390625,8569.378138950893,8451.98939732143,8451.98939732143,112757900
2023-09-15,8451.9892578125,8545.900249565972,8451.9892578125,8498.944753689235,121005300
2023-09-18,8451.9892578125,8522.422501627603,8451.9892578125,8498.944753689235,34272200
2023-09-19,8522.4228515625,8522.4228515625,8428.511855952996,8451.989604855373,33325800
2023-09-20,8592.8564453125,8616.334195163081,8522.423195760759,8569.378695461919,54305500
2023-09-21,8569.3779296875,8592.855677440068,8522.422434182363,8569.3779296875,40607000
2023-09-22,8522.4228515625,8592.856098269629,8522.4228515625,8569.378349367253,42445300
2023-09-25,8451.9892578125,8522.422501627603,8451.9892578125,8522.422501627603,56132200
2023-09-26,8405.0341796875,8475.467427003317,8405.0341796875,8451.989677898046,73544700
2023-09-27,8334.6005859375,8451.989326584506,8334.6005859375,8358.0783340669,84345000
2023-09-29,8287.6455078125,8358.078755754248,8287.6455078125,8287.6455078125,118960000
2023-10-02,8522.4228515625,8545.900600464876,8334.600860343491,8358.078609245867,93663000
2023-10-03,8639.810546875,8639.810546875,8475.466324515965,8522.421816618546,98380200
2023-10-04,8639.810546875,8686.766038977581,8569.377308721127,8639.810546875,112582800
2023-10-05,8522.4228515625,8639.81159607438,8522.4228515625,8639.81159607438,72855700
2023-10-06,8475.4677734375,8545.901023632272,8475.4677734375,8545.901023632272,53344400
2023-10-09,8498.9443359375,8569.377576290573,8475.466589153142,8475.466589153142,43774500
2023-10-10,8381.5556640625,8451.988904936974,8381.5556640625,8451.988904936974,71966100
2023-10-11,8381.5556640625,8475.466651895133,8381.5556640625,8381.5556640625,84305800
2023-10-12,8498.9443359375,8545.899829506216,8451.988842368784,8451.988842368784,71064500
2023-10-13,8522.4228515625,8569.378349367253,8475.467353757747,8545.900600464876,62941800
2023-10-16,8545.900390625,8569.378138950893,8498.944893973214,8569.378138950893,29429200
2023-10-17,8405.0341796875,8522.422925213861,8405.0341796875,8498.94517610859,59606000
2023-10-18,8311.1220703125,8405.033054157839,8311.1220703125,8381.555308196504,50919200
2023-10-19,8217.2119140625,8311.122907366072,8217.2119140625,8287.64515904018,89509700
2023-10-20,8428.5107421875,8475.46623378743,8193.733284187847,8193.733284187847,64554500
2023-10-23,8311.1220703125,8381.555308196504,8311.1220703125,8334.599816273834,50633500
2023-10-24,8240.689453125,8334.600444043803,8240.689453125,8240.689453125,76963200
2023-10-25,8334.6005859375,8381.556082196303,8287.645089678697,8287.645089678697,54748400
2023-10-26,8193.7333984375,8405.033113583453,8193.7333984375,8381.555367456125,63199400
2023-10-27,8170.25634765625,8264.167340158046,8170.25634765625,8193.7340957817,52450700
2023-10-30,8311.1220703125,8311.1220703125,8170.255594544491,8170.255594544491,51958200
2023-10-31,8217.2119140625,8287.64515904018,8193.734165736607,8264.167410714286,64907600
2023-11-01,8076.34619140625,8240.690445301145,8076.34619140625,8217.21269474473,67027600
2023-11-02,8311.1220703125,8358.077562235168,8193.733340505825,8193.733340505825,56050900
2023-11-03,8358.0791015625,8405.034602133075,8311.123600991925,8381.556851847788,60414100
2023-11-06,8498.9443359375,8498.9443359375,8405.033348800069,8428.511095584427,84994200
2023-11-07,8428.5107421875,8475.46623378743,8358.077504787605,8451.988487987464,60648200
2023-11-08,8451.9892578125,8451.9892578125,8358.078266059027,8405.033761935763,31829300
2023-11-09,8451.9892578125,8498.944753689235,8358.078266059027,8358.078266059027,46076800
2023-11-10,8287.6455078125,8451.989753009915,8287.6455078125,8405.034254382083,50754600
2023-11-13,8334.6005859375,8381.556082196303,8311.122837808098,8334.6005859375,20827700
2023-11-14,8381.5556640625,8405.033411020659,8334.600170146183,8358.077917104341,37195700
2023-11-15,8498.9443359375,8498.9443359375,8405.033348800069,8428.511095584427,84977900
2023-11-16,8522.4228515625,8522.4228515625,8405.03410705062,8498.945102660124,48714300
2023-11-17,8522.4228515625,8522.4228515625,8428.511855952996,8475.467353757747,57050500
2023-11-20,8334.6005859375,8475.467074713908,8334.6005859375,8428.511578455105,49216000
2023-11-21,8240.689453125,8358.078191773504,8240.689453125,8287.644948584402,107614800
2023-11-22,8334.6005859375,8334.6005859375,8240.689593419895,8240.689593419895,40364800
2023-11-23,8381.5556640625,8428.511157978817,8311.122423188026,8311.122423188026,55542100
